player_id,register_date,days_since_register,last_login_days_ago,segment,is_payer,total_payment,avg_session_minutes,restaurant_level,collection_progress,vip_preference_score,event_sensitivity,churn_risk_score
P01993,2026-01-19,57,44,churn_risk_players,False,0.0,9.3,11,0.379,0.489,0.802,0.936
P01994,2026-03-03,14,1,new_players,True,7.01,17.0,2,0.149,0.209,0.504,0.19
P01995,2025-08-12,217,42,churn_risk_players,False,0.0,14.9,10,0.424,0.222,0.592,0.848
P01996,2025-12-07,100,1,high_value_payers,True,316.66,52.1,43,0.94,0.965,0.576,0.061
P01997,2025-08-02,227,22,churn_risk_players,False,0.0,12.6,16,0.305,0.24,0.689,0.917
P01998,2025-12-08,99,32,churn_risk_players,True,7.63,8.0,10,0.301,0.351,0.764,0.907
P01999,2026-03-15,2,2,new_players,False,0.0,25.1,1,0.042,0.194,0.484,0.46
P02000,2025-11-04,133,1,high_value_payers,True,163.41,79.6,45,0.964,0.912,0.565,0.042
P02001,2025-10-02,166,42,churn_risk_players,False,0.0,8.4,9,0.385,0.216,0.69,0.766
P02002,2026-03-13,4,3,new_players,False,0.0,12.6,4,0.117,0.237,0.433,0.272
P02003,2026-03-06,11,1,new_players,False,0.0,12.4,3,0.025,0.138,0.47,0.378
P02004,2025-11-04,133,2,active_non_payers,False,0.0,82.4,21,0.824,0.355,0.656,0.069
P02005,2025-10-07,161,0,high_value_payers,True,171.01,53.9,35,0.934,0.969,0.468,0.129
P02006,2025-10-11,157,2,active_non_payers,False,0.0,74.3,17,0.932,0.349,0.736,0.131
P02007,2025-09-22,176,39,churn_risk_players,False,0.0,17.1,5,0.18,0.369,0.775,0.932
P02008,2025-09-09,189,24,churn_risk_players,True,30.68,18.2,12,0.332,0.486,0.725,0.955
P02009,2025-10-20,148,4,returning_players,False,0.0,30.4,24,0.688,0.506,0.798,0.533
P02010,2025-09-27,171,4,returning_players,False,0.0,40.8,18,0.683,0.513,0.859,0.5
P02011,2025-07-30,230,2,active_non_payers,False,0.0,85.4,18,0.932,0.231,0.533,0.118
P02012,2026-03-12,5,4,new_players,False,0.0,10.5,2,0.082,0.223,0.442,0.388
P02013,2025-10-06,162,3,returning_players,False,0.0,47.0,25,0.425,0.624,0.878,0.27
P02014,2025-11-07,130,2,active_non_payers,False,0.0,88.5,26,0.741,0.133,0.785,0.076
P02015,2025-10-17,151,23,churn_risk_players,False,0.0,15.7,17,0.264,0.343,0.715,0.954
P02016,2025-08-23,206,2,active_non_payers,False,0.0,62.6,29,0.739,0.274,0.536,0.126
P02017,2025-04-29,322,30,churn_risk_players,False,0.0,11.8,11,0.39,0.449,0.666,0.973
P02018,2025-07-05,255,26,churn_risk_players,False,0.0,12.0,14,0.51,0.176,0.776,0.864
P02019,2025-08-16,213,0,active_non_payers,False,0.0,68.1,20,0.615,0.318,0.789,0.114
P02020,2025-07-07,253,11,churn_risk_players,False,0.0,18.9,10,0.463,0.427,0.801,0.865
P02021,2026-01-23,53,28,churn_risk_players,False,0.0,14.8,11,0.311,0.269,0.826,0.965
P02022,2025-08-09,220,1,high_value_payers,True,184.42,54.9,47,0.835,0.967,0.583,0.044
P02023,2025-10-24,144,0,high_value_payers,True,133.15,59.5,49,0.982,0.944,0.689,0.075
P02024,2025-08-29,200,20,churn_risk_players,False,0.0,13.7,15,0.357,0.42,0.79,0.896
P02025,2025-10-02,166,0,high_value_payers,True,168.7,58.4,36,0.859,0.941,0.588,0.066
P02026,2025-04-28,323,12,churn_risk_players,False,0.0,14.0,16,0.376,0.224,0.721,0.948
P02027,2026-03-13,4,2,new_players,True,12.27,17.6,4,0.055,0.201,0.491,0.463
P02028,2025-10-20,148,3,active_non_payers,False,0.0,83.2,19,0.942,0.212,0.691,0.113
P02029,2025-07-26,234,8,returning_players,False,0.0,44.9,21,0.661,0.364,0.907,0.406
P02030,2026-03-13,4,0,new_players,False,0.0,17.5,2,0.113,0.176,0.456,0.414
P02031,2025-10-21,147,0,active_non_payers,False,0.0,69.2,23,0.834,0.265,0.722,0.206
P02032,2025-04-17,334,8,churn_risk_players,False,0.0,18.1,19,0.37,0.386,0.7,0.972
P02033,2026-03-09,8,0,new_players,False,0.0,24.3,1,0.052,0.159,0.462,0.47
P02034,2025-06-14,276,32,churn_risk_players,False,0.0,11.0,14,0.43,0.329,0.895,0.906
P02035,2025-08-11,218,2,active_non_payers,False,0.0,75.6,21,0.809,0.357,0.782,0.082
P02036,2025-12-22,85,10,returning_players,False,0.0,42.0,17,0.648,0.499,0.796,0.366
P02037,2026-01-11,65,8,churn_risk_players,False,0.0,8.8,9,0.439,0.321,0.757,0.84
P02038,2025-08-10,219,2,active_non_payers,False,0.0,59.4,19,0.64,0.229,0.638,0.113
P02039,2025-04-06,345,35,churn_risk_players,False,0.0,12.0,18,0.419,0.344,0.727,0.866
P02040,2025-04-20,331,15,churn_risk_players,True,59.63,7.7,18,0.272,0.301,0.847,0.804
P02041,2025-08-11,218,2,active_non_payers,False,0.0,79.0,32,0.758,0.243,0.665,0.147
P02042,2026-03-13,4,0,new_players,False,0.0,18.0,3,0.111,0.148,0.487,0.342
P02043,2025-09-27,171,2,active_non_payers,False,0.0,77.0,22,0.805,0.315,0.68,0.192
P02044,2025-10-25,143,2,high_value_payers,True,263.51,86.5,43,0.972,0.969,0.728,0.075
P02045,2025-09-03,195,1,active_non_payers,False,0.0,80.6,33,0.812,0.275,0.753,0.179
P02046,2025-10-12,156,3,active_non_payers,False,0.0,48.3,33,0.919,0.223,0.492,0.074
P02047,2025-11-06,131,16,churn_risk_players,False,0.0,16.0,15,0.491,0.292,0.774,0.844
P02048,2025-05-06,315,7,returning_players,False,0.0,22.9,24,0.706,0.521,0.915,0.357
P02049,2025-07-08,252,3,returning_players,False,0.0,43.8,19,0.723,0.425,0.831,0.284
P02050,2026-01-23,53,1,active_non_payers,False,0.0,82.6,19,0.639,0.235,0.772,0.136
P02051,2026-02-01,44,21,churn_risk_players,True,3.48,13.2,14,0.367,0.113,0.808,0.925
P02052,2026-01-11,65,1,active_non_payers,False,0.0,73.5,23,0.696,0.312,0.606,0.23
P02053,2025-05-22,299,30,churn_risk_players,False,0.0,6.5,7,0.453,0.228,0.718,0.907
P02054,2025-08-07,222,3,active_non_payers,False,0.0,61.9,23,0.547,0.29,0.69,0.218
P02055,2025-11-05,132,1,active_non_payers,False,0.0,88.4,22,0.793,0.221,0.75,0.087
P02056,2025-10-02,166,2,high_value_payers,True,83.91,66.8,37,0.991,0.872,0.6,0.101
P02057,2025-02-15,395,0,high_value_payers,True,493.36,73.1,48,0.912,0.881,0.629,0.097
P02058,2026-03-12,5,2,new_players,False,0.0,11.7,2,0.048,0.088,0.451,0.231
P02059,2025-10-04,164,2,returning_players,True,22.34,37.8,19,0.722,0.526,0.948,0.451
P02060,2026-02-08,37,0,active_non_payers,False,0.0,83.3,28,0.738,0.236,0.686,0.171
P02061,2026-03-16,1,1,new_players,False,0.0,17.3,2,0.108,0.219,0.551,0.436
P02062,2026-02-07,38,3,active_non_payers,False,0.0,88.3,28,0.594,0.321,0.596,0.084
P02063,2025-04-25,326,38,churn_risk_players,False,0.0,15.3,13,0.441,0.296,0.76,0.803
P02064,2025-12-24,83,0,active_non_payers,False,0.0,72.8,18,0.858,0.267,0.6,0.174
P02065,2025-06-20,270,1,high_value_payers,True,165.68,55.4,48,0.921,0.926,0.527,0.049
P02066,2025-09-21,177,3,active_non_payers,False,0.0,76.7,32,0.812,0.323,0.717,0.201
P02067,2026-01-31,45,8,churn_risk_players,False,0.0,17.3,16,0.492,0.264,0.719,0.811
P02068,2026-03-11,6,1,new_players,False,0.0,19.0,2,0.071,0.192,0.424,0.34
P02069,2026-03-08,9,0,new_players,False,0.0,23.7,2,0.046,0.1,0.551,0.413
P02070,2025-05-13,308,5,returning_players,False,0.0,25.4,14,0.535,0.498,0.811,0.307
P02071,2026-03-03,14,0,new_players,False,0.0,12.8,4,0.076,0.235,0.495,0.381
P02072,2025-07-02,258,4,returning_players,False,0.0,21.5,17,0.432,0.327,0.731,0.219
P02073,2025-04-15,336,10,churn_risk_players,False,0.0,9.0,12,0.419,0.196,0.812,0.82
P02074,2025-07-25,235,11,returning_players,False,0.0,32.1,19,0.653,0.408,0.868,0.315
P02075,2025-04-27,324,0,high_value_payers,True,293.74,68.9,48,0.949,0.97,0.583,0.057
P02076,2025-07-06,254,21,churn_risk_players,False,0.0,14.1,13,0.228,0.254,0.73,0.981
P02077,2025-07-06,254,0,high_value_payers,True,254.39,82.3,32,0.951,0.974,0.462,0.059
P02078,2025-05-06,315,10,churn_risk_players,False,0.0,13.6,18,0.175,0.314,0.813,0.915
P02079,2025-09-23,175,1,high_value_payers,True,148.5,70.0,41,0.854,0.986,0.603,0.046
P02080,2026-03-10,7,2,new_players,False,0.0,19.6,3,0.117,0.106,0.371,0.293
P02081,2026-03-10,7,1,new_players,False,0.0,13.2,5,0.036,0.236,0.635,0.243
P02082,2025-03-20,362,9,churn_risk_players,False,0.0,8.3,9,0.455,0.407,0.807,0.962
P02083,2025-09-04,194,0,high_value_payers,True,167.05,76.0,43,0.901,0.929,0.467,0.06
P02084,2026-03-06,11,0,new_players,False,0.0,14.1,4,0.076,0.175,0.432,0.212
P02085,2026-03-11,6,3,new_players,False,0.0,14.9,3,0.103,0.102,0.615,0.386
P02086,2026-03-08,9,0,new_players,False,0.0,20.8,4,0.044,0.158,0.399,0.533
P02087,2025-10-24,144,0,high_value_payers,True,303.17,70.9,42,0.973,0.928,0.614,0.124
P02088,2025-11-17,120,1,active_non_payers,False,0.0,78.9,28,0.81,0.132,0.632,0.151
P02089,2025-09-16,182,8,returning_players,False,0.0,30.0,9,0.559,0.344,0.873,0.305
P02090,2025-09-12,186,1,active_non_payers,False,0.0,87.4,20,0.606,0.225,0.597,0.128
P02091,2025-09-30,168,42,churn_risk_players,False,0.0,17.9,6,0.328,0.291,0.816,0.877
P02092,2026-03-06,11,4,new_players,False,0.0,23.2,2,0.055,0.157,0.431,0.453
P02093,2026-02-10,35,2,active_non_payers,False,0.0,81.1,19,0.908,0.174,0.697,0.146
P02094,2025-06-09,281,5,returning_players,False,0.0,36.6,11,0.634,0.477,0.849,0.282
P02095,2026-03-15,2,1,new_players,False,0.0,26.4,4,0.06,0.173,0.593,0.24
P02096,2025-04-09,342,1,returning_players,False,0.0,27.3,21,0.698,0.507,0.851,0.234
P02097,2026-02-05,40,2,active_non_payers,False,0.0,68.0,19,0.942,0.346,0.65,0.102
P02098,2026-03-10,7,2,new_players,False,0.0,14.2,2,0.092,0.104,0.408,0.366
P02099,2025-10-06,162,8,returning_players,True,5.9,25.2,19,0.485,0.477,0.937,0.505
P02100,2025-12-17,90,0,high_value_payers,True,181.24,67.3,35,0.992,0.941,0.538,0.06
P02101,2025-08-03,226,1,high_value_payers,True,125.23,78.3,35,0.8,0.948,0.632,0.057
P02102,2026-03-03,14,0,new_players,False,0.0,8.9,3,0.061,0.216,0.556,0.465
P02103,2025-12-21,86,8,returning_players,True,41.8,39.9,17,0.733,0.31,0.838,0.255
P02104,2025-11-21,116,2,active_non_payers,False,0.0,53.1,16,0.694,0.217,0.683,0.188
P02105,2025-07-29,231,1,active_non_payers,False,0.0,73.1,29,0.808,0.155,0.738,0.111
P02106,2026-02-07,38,0,active_non_payers,False,0.0,60.5,24,0.853,0.163,0.601,0.093
P02107,2026-03-04,13,4,new_players,False,0.0,18.8,3,0.036,0.207,0.606,0.195
P02108,2025-12-09,98,1,active_non_payers,False,0.0,63.9,27,0.757,0.175,0.669,0.084
P02109,2025-11-16,121,1,active_non_payers,False,0.0,83.7,34,0.943,0.37,0.619,0.138
P02110,2025-08-24,205,7,returning_players,False,0.0,19.4,21,0.709,0.397,0.893,0.281
P02111,2025-02-21,389,43,churn_risk_players,False,0.0,12.6,15,0.3,0.472,0.774,0.974
P02112,2025-09-17,181,3,active_non_payers,False,0.0,41.9,26,0.672,0.392,0.525,0.241
P02113,2026-03-06,11,4,new_players,False,0.0,24.3,4,0.079,0.16,0.488,0.248
P02114,2025-12-06,101,34,churn_risk_players,False,0.0,7.3,13,0.29,0.17,0.719,0.929
P02115,2026-03-03,14,3,new_players,False,0.0,22.6,1,0.041,0.159,0.592,0.249
P02116,2025-10-06,162,21,churn_risk_players,False,0.0,11.7,19,0.557,0.491,0.751,0.915
P02117,2026-03-16,1,0,new_players,False,0.0,17.6,5,0.048,0.155,0.561,0.352
P02118,2026-03-06,11,3,new_players,False,0.0,17.0,3,0.048,0.169,0.582,0.306
P02119,2026-02-05,40,29,churn_risk_players,True,22.94,7.9,10,0.354,0.319,0.821,0.86
P02120,2025-05-08,313,10,returning_players,False,0.0,35.6,21,0.756,0.291,0.926,0.314
P02121,2025-06-15,275,8,returning_players,False,0.0,27.6,21,0.634,0.576,0.914,0.386
P02122,2025-09-25,173,0,active_non_payers,False,0.0,80.4,19,0.85,0.139,0.753,0.159
P02123,2025-10-10,158,15,churn_risk_players,False,0.0,9.9,12,0.246,0.291,0.875,0.902
P02124,2025-08-09,220,11,returning_players,False,0.0,21.5,17,0.61,0.524,0.9,0.457
P02125,2025-12-25,82,1,active_non_payers,False,0.0,72.3,33,0.948,0.163,0.632,0.073
P02126,2025-10-05,163,1,active_non_payers,False,0.0,68.2,21,0.793,0.153,0.749,0.126
P02127,2026-01-22,54,2,active_non_payers,False,0.0,74.0,29,0.758,0.235,0.665,0.102
P02128,2025-05-20,301,0,high_value_payers,True,295.78,43.7,41,0.916,0.945,0.714,0.086
P02129,2025-07-06,254,4,returning_players,False,0.0,39.9,24,0.462,0.684,0.879,0.466
P02130,2026-03-09,8,0,new_players,False,0.0,18.3,3,0.078,0.128,0.421,0.398
P02131,2026-02-17,28,2,active_non_payers,False,0.0,66.5,31,0.757,0.194,0.69,0.129
P02132,2025-09-23,175,28,churn_risk_players,False,0.0,13.7,9,0.477,0.24,0.733,0.939
P02133,2026-03-15,2,1,new_players,True,6.38,21.4,2,0.119,0.186,0.416,0.43
P02134,2025-03-05,377,2,high_value_payers,True,110.75,63.8,46,0.983,0.987,0.607,0.11
P02135,2026-03-03,14,0,new_players,False,0.0,13.9,2,0.036,0.227,0.501,0.34
P02136,2025-08-19,210,11,churn_risk_players,False,0.0,10.1,11,0.471,0.119,0.799,0.932
P02137,2026-02-16,29,0,active_non_payers,False,0.0,84.7,23,0.799,0.177,0.666,0.164
P02138,2025-11-19,118,0,high_value_payers,True,122.72,78.9,43,0.942,0.863,0.598,0.035
P02139,2025-12-15,92,1,active_non_payers,False,0.0,75.1,16,0.766,0.219,0.638,0.125
P02140,2025-07-28,232,6,returning_players,True,44.38,31.6,15,0.61,0.647,0.96,0.36
P02141,2025-04-29,322,10,returning_players,False,0.0,33.0,23,0.691,0.417,0.817,0.286
P02142,2025-11-24,113,2,active_non_payers,False,0.0,62.7,25,0.888,0.209,0.782,0.092
P02143,2025-07-03,257,23,churn_risk_players,False,0.0,10.9,11,0.497,0.238,0.785,0.946
P02144,2025-03-20,362,2,high_value_payers,True,171.39,68.8,46,0.941,0.913,0.565,0.048
P02145,2025-05-07,314,25,churn_risk_players,False,0.0,17.4,18,0.386,0.272,0.639,0.911
P02146,2026-03-08,9,2,new_players,False,0.0,17.7,5,0.118,0.24,0.574,0.22
P02147,2026-03-07,10,2,new_players,False,0.0,22.0,5,0.073,0.106,0.478,0.351
P02148,2025-12-16,91,3,active_non_payers,False,0.0,54.6,26,0.811,0.365,0.6,0.084
P02149,2025-05-08,313,14,churn_risk_players,False,0.0,20.7,16,0.334,0.301,0.861,0.954
P02150,2025-07-11,249,10,returning_players,False,0.0,45.8,18,0.667,0.444,0.884,0.296
P02151,2026-03-09,8,4,new_players,False,0.0,20.7,2,0.065,0.146,0.553,0.227
P02152,2025-12-31,76,3,active_non_payers,False,0.0,77.2,27,0.907,0.221,0.562,0.105
P02153,2025-12-20,87,6,returning_players,False,0.0,21.8,19,0.392,0.635,0.842,0.399
P02154,2025-09-17,181,1,active_non_payers,False,0.0,57.7,31,0.727,0.264,0.727,0.208
P02155,2026-01-24,52,37,churn_risk_players,False,0.0,9.6,14,0.214,0.307,0.765,0.973
P02156,2025-10-19,149,6,returning_players,True,11.36,23.7,19,0.799,0.582,0.849,0.272
P02157,2025-04-19,332,9,returning_players,True,10.97,42.2,12,0.6,0.323,0.934,0.396
P02158,2025-08-06,223,1,active_non_payers,False,0.0,68.2,29,0.518,0.191,0.613,0.167
P02159,2025-01-13,428,0,high_value_payers,True,290.33,80.1,35,0.813,0.918,0.506,0.066
P02160,2025-09-09,189,32,churn_risk_players,True,17.06,9.5,13,0.322,0.153,0.653,0.957
P02161,2025-04-25,326,0,high_value_payers,True,271.22,76.4,42,0.937,0.955,0.585,0.117
P02162,2025-12-18,89,24,churn_risk_players,False,0.0,11.5,14,0.355,0.335,0.678,0.941
P02163,2025-05-31,290,23,churn_risk_players,False,0.0,10.2,14,0.375,0.146,0.769,0.937
P02164,2025-10-24,144,0,high_value_payers,True,167.23,82.2,47,0.945,0.955,0.52,0.119
P02165,2025-09-20,178,36,churn_risk_players,False,0.0,21.7,6,0.25,0.263,0.824,0.973
P02166,2025-12-20,87,16,churn_risk_players,False,0.0,9.9,15,0.466,0.232,0.685,0.976
P02167,2026-03-06,11,2,new_players,False,0.0,24.2,5,0.079,0.09,0.575,0.248
P02168,2025-05-19,302,42,churn_risk_players,True,27.8,9.6,10,0.286,0.263,0.723,0.9
P02169,2025-03-03,379,36,churn_risk_players,True,27.51,20.5,19,0.455,0.111,0.783,0.967
P02170,2025-08-11,218,2,high_value_payers,True,161.27,64.7,39,0.871,0.886,0.665,0.075
P02171,2025-12-07,100,3,active_non_payers,False,0.0,71.3,29,0.509,0.217,0.796,0.08
P02172,2025-07-10,250,37,churn_risk_players,False,0.0,6.3,13,0.297,0.319,0.726,0.97
P02173,2025-12-15,92,0,active_non_payers,False,0.0,81.6,34,0.828,0.211,0.613,0.103
P02174,2026-03-07,10,2,new_players,False,0.0,10.8,2,0.052,0.183,0.403,0.459
P02175,2025-07-13,247,2,high_value_payers,True,212.0,67.0,43,0.911,0.906,0.557,0.102
P02176,2026-03-06,11,4,new_players,False,0.0,16.7,4,0.101,0.229,0.548,0.442
P02177,2025-12-25,82,7,returning_players,True,48.92,36.9,16,0.539,0.458,0.894,0.285
P02178,2025-12-27,80,5,returning_players,False,0.0,27.8,26,0.701,0.361,0.914,0.451
P02179,2026-03-03,14,3,new_players,False,0.0,27.4,4,0.041,0.131,0.519,0.283
P02180,2025-08-18,211,6,returning_players,True,8.74,44.6,22,0.612,0.454,0.849,0.225
P02181,2026-03-03,14,2,new_players,False,0.0,26.1,8,0.044,0.259,0.583,0.297
P02182,2026-03-09,8,0,new_players,False,0.0,19.3,4,0.067,0.123,0.48,0.289
P02183,2024-12-23,449,0,high_value_payers,True,315.55,64.5,28,0.983,0.959,0.474,0.047
P02184,2026-01-10,66,16,churn_risk_players,False,0.0,15.4,9,0.286,0.201,0.776,0.915
P02185,2026-03-16,1,1,new_players,True,5.05,13.6,1,0.061,0.153,0.495,0.472
P02186,2025-09-21,177,6,returning_players,False,0.0,26.7,20,0.618,0.467,0.824,0.353
P02187,2025-12-08,99,45,churn_risk_players,False,0.0,11.8,16,0.417,0.303,0.821,0.969
P02188,2026-03-12,5,4,new_players,True,1.75,25.2,5,0.045,0.103,0.433,0.316
P02189,2026-02-09,36,0,active_non_payers,False,0.0,77.7,24,0.586,0.23,0.797,0.103
P02190,2026-03-14,3,2,new_players,False,0.0,12.8,4,0.063,0.185,0.56,0.391
P02191,2025-12-04,103,3,active_non_payers,False,0.0,73.0,14,0.818,0.197,0.678,0.116
P02192,2025-06-26,264,12,churn_risk_players,False,0.0,8.2,11,0.31,0.122,0.786,0.94
P02193,2025-10-26,142,2,active_non_payers,False,0.0,86.3,27,0.954,0.316,0.729,0.129
P02194,2026-01-02,74,8,returning_players,False,0.0,47.4,20,0.622,0.579,0.905,0.409
P02195,2026-01-02,74,2,active_non_payers,False,0.0,82.1,30,0.882,0.291,0.74,0.115
P02196,2026-02-02,43,3,active_non_payers,False,0.0,48.3,31,0.842,0.321,0.557,0.195
P02197,2025-07-23,237,2,active_non_payers,False,0.0,73.0,25,0.711,0.271,0.682,0.078
P02198,2025-07-22,238,0,active_non_payers,False,0.0,83.3,28,0.895,0.258,0.661,0.129
P02199,2025-10-11,157,0,active_non_payers,False,0.0,60.4,24,0.808,0.254,0.645,0.104
P02200,2025-12-29,78,33,churn_risk_players,True,23.43,23.2,7,0.386,0.303,0.726,0.815
P02201,2025-10-18,150,0,active_non_payers,False,0.0,76.8,24,0.843,0.302,0.502,0.127
P02202,2025-11-08,129,3,active_non_payers,False,0.0,55.3,34,0.821,0.268,0.497,0.135
P02203,2025-07-05,255,22,churn_risk_players,False,0.0,12.6,13,0.278,0.193,0.644,0.94
P02204,2025-07-24,236,10,returning_players,False,0.0,43.1,26,0.676,0.339,0.857,0.347
P02205,2026-01-21,55,10,churn_risk_players,False,0.0,6.7,13,0.305,0.462,0.896,0.975
P02206,2026-02-04,41,2,active_non_payers,False,0.0,88.8,27,0.608,0.287,0.724,0.144
P02207,2025-07-26,234,3,active_non_payers,False,0.0,79.9,32,0.797,0.16,0.56,0.123
P02208,2026-02-14,31,1,active_non_payers,False,0.0,88.1,13,0.751,0.223,0.59,0.182
P02209,2025-10-08,160,3,returning_players,False,0.0,23.5,11,0.78,0.27,0.825,0.398
P02210,2025-10-25,143,9,churn_risk_players,True,21.79,19.6,17,0.421,0.272,0.879,0.916
P02211,2025-11-05,132,39,churn_risk_players,False,0.0,11.3,15,0.521,0.203,0.84,0.806
P02212,2025-10-22,146,1,active_non_payers,False,0.0,76.0,31,0.78,0.355,0.739,0.173
P02213,2026-03-05,12,3,new_players,False,0.0,17.5,3,0.057,0.123,0.458,0.463
P02214,2025-11-18,119,3,returning_players,True,16.05,44.4,16,0.57,0.462,0.907,0.308
P02215,2025-11-23,114,3,active_non_payers,False,0.0,51.9,26,0.75,0.297,0.593,0.2
P02216,2025-04-09,342,8,returning_players,False,0.0,43.8,27,0.393,0.394,0.808,0.417
P02217,2025-09-05,193,10,returning_players,False,0.0,45.2,17,0.787,0.458,0.966,0.429
P02218,2026-03-09,8,2,new_players,False,0.0,16.9,4,0.076,0.13,0.423,0.383
P02219,2026-03-12,5,4,new_players,False,0.0,17.1,1,0.064,0.357,0.426,0.524
P02220,2025-05-11,310,2,high_value_payers,True,180.62,81.6,48,0.994,0.982,0.677,0.069
P02221,2025-01-13,428,1,high_value_payers,True,96.44,55.9,33,0.968,0.962,0.598,0.045
P02222,2026-01-18,58,3,active_non_payers,False,0.0,64.4,24,0.867,0.211,0.671,0.165
P02223,2025-10-27,141,0,active_non_payers,False,0.0,70.0,31,0.953,0.369,0.758,0.22
P02224,2025-08-24,205,0,active_non_payers,False,0.0,56.8,34,0.662,0.191,0.519,0.078
P02225,2025-09-02,196,1,active_non_payers,False,0.0,71.4,34,0.796,0.196,0.692,0.15
P02226,2025-03-12,370,37,churn_risk_players,False,0.0,14.2,11,0.229,0.315,0.837,0.976
P02227,2026-01-18,58,0,active_non_payers,False,0.0,91.6,22,0.94,0.3,0.586,0.204
P02228,2025-09-04,194,3,active_non_payers,False,0.0,78.5,16,0.719,0.2,0.8,0.154
P02229,2026-03-05,12,2,new_players,False,0.0,21.3,2,0.116,0.184,0.633,0.464
P02230,2025-07-28,232,1,active_non_payers,False,0.0,64.1,33,0.74,0.239,0.74,0.111
P02231,2025-03-02,380,0,high_value_payers,True,80.74,86.5,43,0.959,0.944,0.451,0.077
P02232,2025-05-22,299,10,returning_players,False,0.0,46.3,22,0.767,0.411,0.92,0.381
P02233,2025-09-22,176,33,churn_risk_players,True,6.12,7.1,10,0.288,0.316,0.791,0.957
P02234,2025-10-19,149,3,returning_players,False,0.0,45.9,12,0.678,0.411,0.873,0.291
P02235,2025-04-09,342,10,churn_risk_players,False,0.0,8.9,8,0.263,0.221,0.634,0.972
P02236,2026-03-13,4,0,new_players,False,0.0,14.8,2,0.085,0.125,0.436,0.498
P02237,2026-03-03,14,3,new_players,False,0.0,16.0,2,0.052,0.176,0.577,0.28
P02238,2025-09-24,174,43,churn_risk_players,False,0.0,6.8,7,0.569,0.191,0.679,0.913
P02239,2026-03-12,5,2,new_players,False,0.0,16.9,5,0.126,0.212,0.576,0.313
P02240,2025-07-01,259,30,churn_risk_players,False,0.0,18.0,12,0.21,0.189,0.837,0.837
P02241,2025-12-07,100,2,active_non_payers,False,0.0,85.1,29,0.61,0.287,0.742,0.104
P02242,2025-11-26,111,3,active_non_payers,False,0.0,58.1,30,0.739,0.403,0.588,0.089
P02243,2025-09-25,173,3,active_non_payers,False,0.0,62.6,23,0.611,0.366,0.718,0.089
P02244,2025-11-18,119,3,active_non_payers,False,0.0,81.5,25,0.734,0.259,0.689,0.106
P02245,2025-11-04,133,5,returning_players,False,0.0,35.4,24,0.535,0.292,0.869,0.432
P02246,2025-12-03,104,2,high_value_payers,True,145.51,80.1,38,0.947,0.941,0.655,0.085
P02247,2025-09-08,190,0,active_non_payers,False,0.0,59.3,25,0.797,0.226,0.701,0.149
P02248,2025-11-13,124,1,high_value_payers,True,124.34,69.1,43,0.955,0.963,0.495,0.076
P02249,2025-11-01,136,0,active_non_payers,False,0.0,64.3,26,0.931,0.27,0.652,0.201
P02250,2025-08-17,212,24,churn_risk_players,False,0.0,15.3,15,0.462,0.234,0.815,0.947
P02251,2025-08-18,211,1,active_non_payers,False,0.0,46.8,25,0.774,0.258,0.731,0.112
P02252,2025-04-30,321,1,returning_players,False,0.0,40.3,22,0.691,0.519,0.937,0.377
P02253,2025-11-15,122,2,high_value_payers,True,222.59,51.5,37,0.958,0.899,0.636,0.087
P02254,2025-09-18,180,2,high_value_payers,True,203.93,56.6,41,0.859,0.915,0.537,0.07
P02255,2025-06-16,274,1,high_value_payers,True,236.38,59.2,40,0.817,0.858,0.675,0.082
P02256,2025-08-01,228,22,churn_risk_players,False,0.0,10.8,13,0.46,0.441,0.702,0.925
